outcome,sbt_feature,effect,pvalue,std,label,z
Th17 Cells,viral load,0.023138733018670192,0.6457915282240143,0.050309468441051414,,0.4596164796696173
Th17 Cells,fungal load,0.08594184080687821,0.07452257348269632,0.048077439736723966,,1.7833916379996202
Th17 Cells,microbial load,0.027980046559924802,0.5828178427127135,0.0509030284918565,,0.549273394789128
Th17 Cells,mtDNA copy number,-0.03742491274447547,0.4896088577959936,0.0541211611385924,,-0.6909310730391319
Th17 Cells,5S rDNA copy number,-0.0051688164735596565,0.9146209788493505,0.04818401234867608,,-0.10721176910721777
Th17 Cells,18S rDNA copy number,0.014868046078726153,0.7589954256473451,0.048432002413662995,,0.3068002398998413
Th17 Cells,28S rDNA copy number,0.056515345956860565,0.22745698045198753,0.046761149964140346,,1.206935511271153
Th17 Cells,45S rDNA copy number,0.03713545533413726,0.4348656788512508,0.04751232636644019,,0.7808925760372488
B Cells Memory,viral load,0.009799432765310732,0.8478719933990263,0.05105318122706294,,0.19183431148651778
B Cells Memory,fungal load,-0.01780856746361626,0.7161454530801891,0.04894541809924802,,-0.3636150950823841
B Cells Memory,microbial load,0.012576275832839295,0.8077717639365156,0.051659452730036776,,0.24330160138359921
B Cells Memory,mtDNA copy number,-0.1329655007838164,0.01523138457382141,0.054578709841046354,*,-2.426830155836324
B Cells Memory,5S rDNA copy number,-0.0010159369376696384,0.9834294849487805,0.048887359749515316,,-0.020769553921882494
B Cells Memory,18S rDNA copy number,-0.03031701358542116,0.5374367221994207,0.04912261587787456,,-0.6166937837170245
B Cells Memory,28S rDNA copy number,-0.004327453287922941,0.9274812257746192,0.047520153141530914,,-0.09101430337974209
B Cells Memory,45S rDNA copy number,-0.01875351849147972,0.6975835222006352,0.048230044589518226,,-0.3885845167829822
B Cells Naive,viral load,0.03886377043221184,0.4498850995142962,0.05138868151404581,,0.7556065968933219
B Cells Naive,fungal load,0.12480317644819904,0.011116001234206136,0.04894919563514053,*,2.539030876694391
B Cells Naive,microbial load,0.05230869287987026,0.31475462873279997,0.05197464474739762,,1.005295401482157
B Cells Naive,mtDNA copy number,0.031731777509011065,0.5664795365609034,0.05531362710105217,,0.5732439406147997
B Cells Naive,5S rDNA copy number,0.010696278087760675,0.828114750849105,0.04923549428826241,,0.21712009896705584
B Cells Naive,18S rDNA copy number,0.0712493567481047,0.14976510198507645,0.04938123136578364,,1.440361670266154
B Cells Naive,28S rDNA copy number,0.06844550417979851,0.15245487113126885,0.0477518855390412,,1.4309139756432288
B Cells Naive,45S rDNA copy number,0.0767066088834,0.1140699924878071,0.048448597427099414,,1.580161035515599
Dendritic Cells Activated,viral load,0.11423102114281987,0.021842378732040736,0.04964081998323,*,2.2930977355992215
Dendritic Cells Activated,fungal load,-0.021649884462588753,0.651274919127803,0.04786659135448565,,-0.45199175923852886
Dendritic Cells Activated,microbial load,0.09985779120069059,0.04775883453810403,0.05030700216479498,*,1.9795080470402988
Dendritic Cells Activated,mtDNA copy number,-0.010116982508319931,0.8507354737865807,0.05373110933098514,,-0.1881800973428173
Dendritic Cells Activated,5S rDNA copy number,-0.011601159993632574,0.8083889605837793,0.04781054635477934,,-0.24250489989852214
Dendritic Cells Activated,18S rDNA copy number,-0.020300663290205793,0.6728999764912069,0.04805463459649779,,-0.4221713161792222
Dendritic Cells Activated,28S rDNA copy number,-0.020386934427879012,0.6610613255106985,0.04646691965146911,,-0.4384483199977411
Dendritic Cells Activated,45S rDNA copy number,-0.025500945545063873,0.5889877513392481,0.047163349315978306,,-0.5403034908908178
Dendritic Cells Resting,viral load,-0.08316428514356142,0.10106730137008131,0.05061453532444215,,-1.6397012382282767
Dendritic Cells Resting,fungal load,-0.05813511614163659,0.2322415452402861,0.04859867375800733,,-1.1946046151437133
Dendritic Cells Resting,microbial load,-0.0862168411590415,0.0929533059573457,0.05120920605757198,,-1.680020609302903
Dendritic Cells Resting,mtDNA copy number,0.013605838116349897,0.8034190906793861,0.054626011044705804,,0.2489246198877705
Dendritic Cells Resting,5S rDNA copy number,0.060827580508655756,0.21067979431111947,0.04852627351863516,,1.2516983698776891
Dendritic Cells Resting,18S rDNA copy number,0.053249498250760204,0.2757945448010963,0.04880124894833318,,1.0898152275657065
Dendritic Cells Resting,28S rDNA copy number,0.06694160374125604,0.15634187391169949,0.04714621186784709,,1.4174826141583146
Dendritic Cells Resting,45S rDNA copy number,0.057605773251187285,0.22964632260514445,0.04788851894814142,,1.2012704152955527
Eosinophils,viral load,0.026056260999034946,0.6120153209339608,0.05133675568621809,,0.5071988227885521
Eosinophils,fungal load,0.02593906570918817,0.598463931033101,0.04922143791086837,,0.5266107416772244
Eosinophils,microbial load,0.023036787143617773,0.6576686014359492,0.05195123927210443,,0.44313429374877156
Eosinophils,mtDNA copy number,-0.10060235971954506,0.06831230108297597,0.05505340717122987,,-1.822941173178381
Eosinophils,5S rDNA copy number,-0.03532171451950654,0.47266528898199467,0.049142675250030306,,-0.7181492125732936
Eosinophils,18S rDNA copy number,-0.05561431247581835,0.26045753276981903,0.049358665839203904,,-1.1253103798095205
Eosinophils,28S rDNA copy number,-0.05577250645087368,0.24316377531850025,0.047723492827697646,,-1.1671153856235141
Eosinophils,45S rDNA copy number,-0.057696000686850615,0.23426618774831556,0.048441309348129666,,-1.1894409677017173
Macrophages M0,viral load,-0.039543636536689714,0.44187157410364186,0.051373942143490885,,-0.7690366156430453
Macrophages M0,fungal load,-0.021860582932208366,0.6575467238433048,0.04927998668844845,,-0.4433028096134819
Macrophages M0,microbial load,-0.038988359699237765,0.453671753711236,0.051987070333189535,,-0.7493077235039403
Macrophages M0,mtDNA copy number,-0.0825365812697222,0.13542965158450368,0.05518146511245636,,-1.4930287874118395
Macrophages M0,5S rDNA copy number,-0.02224988188730473,0.6514118486054012,0.04921384889657928,,-0.4518016948862457
Macrophages M0,18S rDNA copy number,-0.09242426866311697,0.06142668760529833,0.0492895500297665,,-1.870411562124306
Macrophages M0,28S rDNA copy number,-0.10132955058880597,0.03384994501569338,0.047608234665316454,*,-2.121854658456655
Macrophages M0,45S rDNA copy number,-0.09995370870337286,0.03924420777773157,0.048340804388853284,*,-2.0616170677818086
Macrophages M1,viral load,0.05170224587908872,0.28361959716592716,0.04816167384004561,,1.0722236346554188
Macrophages M1,fungal load,0.03967339435523905,0.3909450122021211,0.04619961822513334,,0.8579048386073813
Macrophages M1,microbial load,0.06608568071505246,0.17544445817865523,0.04869739926702093,,1.35491557060042
Macrophages M1,mtDNA copy number,-0.003037439492054317,0.9533501254501615,0.051892648162380484,,-0.058500297602084396
Macrophages M1,5S rDNA copy number,0.063057485713063,0.17185988145840264,0.04607962843370074,,1.3662519991962174
Macrophages M1,18S rDNA copy number,0.009801993610159179,0.8328442468357775,0.04641568494259797,,0.21105513737729376
Macrophages M1,28S rDNA copy number,0.021580641251452468,0.6308070986465043,0.04487345580858096,,0.4805911611601635
Macrophages M1,45S rDNA copy number,0.02267036446558915,0.6189401896933505,0.04555025192064522,,0.49735293384425666
Macrophages M2,viral load,-0.13694638238724122,0.0072205217472299755,0.05074158140451548,**,-2.6864987541522387
Macrophages M2,fungal load,-0.17794227552260652,0.0002590703275580628,0.04831916191992251,***,-3.6531227278884337
Macrophages M2,microbial load,-0.16821518142713066,0.001085418257992396,0.05114696419454636,**,-3.2673957708335237
Macrophages M2,mtDNA copy number,0.021137034624622658,0.7011193318943947,0.05503628991598413,,0.3838099242776227
Macrophages M2,5S rDNA copy number,-0.11475908471931189,0.018831693353454266,0.04867959348186834,*,-2.3488460068706973
Macrophages M2,18S rDNA copy number,-0.039561340419351915,0.4217932926055916,0.04920235425111946,,-0.8033139575344888
Macrophages M2,28S rDNA copy number,-0.06763744038628888,0.15519667921468716,0.04750425867430746,,-1.4214131726437078
Macrophages M2,45S rDNA copy number,-0.06360375067506885,0.18798999438342787,0.04823712514613292,,-1.316548550021715
Mast Cells Activated,viral load,0.044129521824554714,0.3912528248798438,0.05142220278200335,,0.8573475718080078
Mast Cells Activated,fungal load,0.009756156335986567,0.843352828259764,0.04934291460568404,,0.19760665408631475
Mast Cells Activated,microbial load,0.05372501862773553,0.3022204363829165,0.05201497554411264,,1.031683442604088
Mast Cells Activated,mtDNA copy number,-0.0009035299976888414,0.9869903503011708,0.055380239722440223,,-0.016305900435541722
Mast Cells Activated,5S rDNA copy number,0.011707563083565561,0.8123073171021975,0.04927615561863572,,0.23745049907342033
Mast Cells Activated,18S rDNA copy number,0.019284953461320198,0.6971906382277309,0.04952907910703248,,0.3891155942393097
Mast Cells Activated,28S rDNA copy number,0.03638814061224538,0.4475742694972942,0.04787059175756979,,0.7594652907411563
Mast Cells Activated,45S rDNA copy number,0.037661460102029906,0.4387193814786584,0.048592240677273656,,0.7743575467304933
Mast Cells Resting,viral load,-0.09619442845847297,0.06004601382004508,0.05102507782323942,,-1.8804555873058082
Mast Cells Resting,fungal load,-0.05113734700965141,0.29779864581583737,0.049058225999894386,,-1.0411657126797862
Mast Cells Resting,microbial load,-0.10846850118636833,0.03604099470983682,0.051582665040948696,*,-2.0964646261685163
Mast Cells Resting,mtDNA copy number,-0.005371683816364409,0.9224157452055153,0.05512461813557507,,-0.09739118449247239
Mast Cells Resting,5S rDNA copy number,-0.0486055500081575,0.321742872247224,0.04899840929140676,,-0.9908826765842995
Mast Cells Resting,18S rDNA copy number,-0.02063251666903968,0.6757736585980509,0.04929967600294893,,-0.4182372565536736
Mast Cells Resting,28S rDNA copy number,-0.06273793582037912,0.1880640375293656,0.04758848472133602,,-1.3163278191742331
Mast Cells Resting,45S rDNA copy number,-0.055593475165114876,0.2506345171092697,0.04832946060876441,,-1.1488095584582727
Monocytes,viral load,-0.04773502282178579,0.35218794770081707,0.05125493077835205,,-0.9303537672563865
Monocytes,fungal load,-0.06345110638448294,0.19692775496072643,0.04910011261629281,,-1.2903540599641272
Monocytes,microbial load,-0.0670743102058339,0.19618976520270948,0.051818168599653255,,-1.2924834745725136
Monocytes,mtDNA copy number,0.05665806161921037,0.3047533148791618,0.05514309850858748,,1.0262933839852493
Monocytes,5S rDNA copy number,-0.03531369713053602,0.47236090980243406,0.049097742212489505,,-0.7186430034331429
Monocytes,18S rDNA copy number,-0.022212427208057967,0.6530036333583422,0.0493723765152205,,-0.44959342018695947
Monocytes,28S rDNA copy number,-0.026467794787957858,0.5795421760351046,0.04773626784776224,,-0.5540535820960129
Monocytes,45S rDNA copy number,-0.026222902295164968,0.5886752250132266,0.04845792124685072,,-0.540756796479031
Neutrophils,viral load,-0.10045504238936503,0.04984392515593462,0.051079745347310156,*,-1.9613009619089743
Neutrophils,fungal load,-0.11380859787411621,0.020370894695365134,0.04889210710240534,*,-2.3194454683464034
Neutrophils,microbial load,-0.1222016323198499,0.018270110524210174,0.051587975347349,*,-2.360097946527022
Neutrophils,mtDNA copy number,0.060404957558223886,0.27380333006836693,0.05512947745652318,,1.0943458349104949
Neutrophils,5S rDNA copy number,-0.05068451952581262,0.30214329575144777,0.049063415635922744,,-1.0318480711632863
Neutrophils,18S rDNA copy number,0.0182757753779667,0.7114337491478117,0.049371767792725,,0.3699312061094858
Neutrophils,28S rDNA copy number,-0.014174255982635964,0.7666952478851315,0.04774389390768063,,-0.29670040490023963
Neutrophils,45S rDNA copy number,-0.0021864039832850974,0.9640407118742838,0.0484695400616035,,-0.04508355177403738
NK Cells Activated,viral load,-0.02070516769237201,0.685846901345972,0.05115407256395583,,-0.4044975198072253
NK Cells Activated,fungal load,0.07598003370301341,0.12112990563941957,0.048924561393423244,,1.5500483747048897
NK Cells Activated,microbial load,-0.023944046083875355,0.6438776065373726,0.05175993701566936,,-0.46228409128260856
NK Cells Activated,mtDNA copy number,-0.12193658643196299,0.026443511197928805,0.054753331392925056,*,-2.2196356360965184
NK Cells Activated,5S rDNA copy number,-0.025592217696710322,0.6015490016991587,0.048975995058923,,-0.5221742661557761
NK Cells Activated,18S rDNA copy number,-0.054266426169887694,0.27044344763526673,0.04918071937485495,,-1.1020419196445657
NK Cells Activated,28S rDNA copy number,-0.047673845275283774,0.3167755795462478,0.04756785126533234,,-1.0011059690969444
NK Cells Activated,45S rDNA copy number,-0.04981856190661155,0.30272147328258847,0.04828292976995349,,-1.0306148418376082
NK Cells Resting,viral load,0.058913896913514036,0.25165328099599493,0.051326391406151015,,1.146342943090216
NK Cells Resting,fungal load,-0.0009263222498762519,0.9850128742731539,0.04928505964344901,,-0.018784681233116142
NK Cells Resting,microbial load,0.058046783689440606,0.2643602248650953,0.051941183714302515,,1.116144644296802
NK Cells Resting,mtDNA copy number,-0.11467185003594885,0.037801936215474015,0.05504636417048839,*,-2.0769959153839754
NK Cells Resting,5S rDNA copy number,-0.03664391682546622,0.45668484739745097,0.04918882812639107,,-0.7443167876509009
NK Cells Resting,18S rDNA copy number,-0.04808533528479576,0.3311311641727298,0.04942494931856294,,-0.9718379674959711
NK Cells Resting,28S rDNA copy number,-0.06125625331023182,0.20025967241760953,0.047755473749398133,,-1.2808121014793579
NK Cells Resting,45S rDNA copy number,-0.05746008548420935,0.2366483778593442,0.04848965905561649,,-1.1834057543332543
Plasma Cells,viral load,0.053457393121719904,0.29382659232150404,0.050863377796662765,,1.0497640831622073
Plasma Cells,fungal load,0.09577791643317139,0.04945549435315176,0.04861828344407546,*,1.9646436654987987
Plasma Cells,microbial load,0.07175024564010414,0.1635982809390531,0.051420373072507214,,1.3930711344207705
Plasma Cells,mtDNA copy number,0.02514915567340733,0.6464382325015416,0.05478802080534555,,0.4587158471780054
Plasma Cells,5S rDNA copy number,0.08156266502498996,0.09407207633027925,0.048610927142451264,,1.6742978526435268
Plasma Cells,18S rDNA copy number,0.047167005354128155,0.3359621637505458,0.048968481739613746,,0.9621740864563044
Plasma Cells,28S rDNA copy number,0.06973317556365545,0.14099039909949077,0.04728554017329107,,1.4721128756952333
Plasma Cells,45S rDNA copy number,0.066512662381154,0.16665239017490546,0.048013268796968205,,1.3830406886080937
T Cells CD4 Memory Activated,viral load,0.05248656097232096,0.2849075736691734,0.049023384936526436,,1.0693598010785654
T Cells CD4 Memory Activated,fungal load,-0.0029819094131489088,0.9495097680753323,0.047064463993285045,,-0.06332241363724453
T Cells CD4 Memory Activated,microbial load,0.05665891502158106,0.253914861260569,0.04959801405394549,,1.140892018500665
T Cells CD4 Memory Activated,mtDNA copy number,0.008471824659071113,0.8726445978572792,0.05281943378768275,,0.16030020441577314
T Cells CD4 Memory Activated,5S rDNA copy number,0.08218249973725122,0.08002952541847895,0.04684090206267027,,1.7505147836865886
T Cells CD4 Memory Activated,18S rDNA copy number,0.00994579825180678,0.8333643340598926,0.04724584709217402,,0.210388670949819
T Cells CD4 Memory Activated,28S rDNA copy number,0.002718847498767536,0.9525729286544622,0.045687654542802686,,0.059476065539966184
T Cells CD4 Memory Activated,45S rDNA copy number,0.0015339794713151757,0.9736289108767195,0.04637770893358409,,0.033057278570184014
T Cells CD4 Memory Resting,viral load,0.04618241515277542,0.3666206656599933,0.051101504270268674,,0.9028214487307504
T Cells CD4 Memory Resting,fungal load,0.011385964423404105,0.8165021972013276,0.04903876648830503,,0.23204611416605117
T Cells CD4 Memory Resting,microbial load,0.04666804314230844,0.36727767754021945,0.05170977566892852,,0.9015844064812077
T Cells CD4 Memory Resting,mtDNA copy number,0.048617140267775916,0.3771279497802904,0.054991749407672735,,0.8832005031932791
T Cells CD4 Memory Resting,5S rDNA copy number,-0.004868301530360303,0.9208634806075314,0.04897578138127409,,-0.0993460953605505
T Cells CD4 Memory Resting,18S rDNA copy number,0.08292425784004945,0.09178358061023055,0.049076465385594265,,1.6860634412588844
T Cells CD4 Memory Resting,28S rDNA copy number,0.09247563503521884,0.05171382962376877,0.04740569036775385,,1.9455083176592902
T Cells CD4 Memory Resting,45S rDNA copy number,0.09080497499507455,0.05987884190803141,0.048134726418515406,,1.8816846735813348
T Cells CD4 Naive,viral load,0.012747994791854081,0.8036692093756459,0.05124843142964697,,0.24860129151168356
T Cells CD4 Naive,fungal load,0.023103292806987086,0.6384009674312849,0.04912910696787175,,0.4699356860103593
T Cells CD4 Naive,microbial load,0.01049169134563588,0.8397666019445645,0.05185953704490877,,0.20219203211515951
T Cells CD4 Naive,mtDNA copy number,-0.12592337175185161,0.022099912003367705,0.05482897000181458,*,-2.2886462905341323
T Cells CD4 Naive,5S rDNA copy number,-0.00931866281886956,0.8494807408907264,0.04907374528865255,,-0.18978100539033343
T Cells CD4 Naive,18S rDNA copy number,-0.038758315206047375,0.43217162659387354,0.04929879611416944,,-0.7854809647797677
T Cells CD4 Naive,28S rDNA copy number,-0.03538777906927089,0.4583062684992504,0.04767429635838578,,-0.7416387014400397
T Cells CD4 Naive,45S rDNA copy number,-0.03977323470097748,0.41153015178677543,0.04838748569713699,,-0.8212038713039109
T Cells CD8,viral load,0.08039172938539331,0.11138327360372267,0.05039729193846145,,1.5920063685116224
T Cells CD8,fungal load,0.11538172930328776,0.016973567525308198,0.04815083082874335,*,2.387279800434106
T Cells CD8,microbial load,0.0891991939705901,0.08078493057695463,0.050967677035956914,,1.7461497689987158
T Cells CD8,mtDNA copy number,0.0482784326598031,0.3747582117892607,0.05433797674031022,,0.8875958035453362
T Cells CD8,5S rDNA copy number,0.07684959393860294,0.11198361533051265,0.04825778812022978,,1.5893401654678516
T Cells CD8,18S rDNA copy number,0.039104242242432585,0.42159319581524224,0.04861288884276129,,0.8036602862376299
T Cells CD8,28S rDNA copy number,0.036682076060478366,0.435619978079833,0.04700947108772697,,0.7796108320950738
T Cells CD8,45S rDNA copy number,0.04089980759597023,0.39178761687345576,0.04771264832868762,,0.8563800122164478
T Cells Follicular Helper,viral load,0.11715036522638286,0.022113064737122497,0.051014138311064765,*,2.2884201598383322
T Cells Follicular Helper,fungal load,0.08129349800335928,0.09815127725426329,0.04905042419692725,,1.6538830498774588
T Cells Follicular Helper,microbial load,0.1278543682273217,0.013536725828384097,0.05157151010414291,*,2.469327520770859
T Cells Follicular Helper,mtDNA copy number,-0.13456769947758018,0.014533724082065352,0.054850398011195685,*,-2.4437939606723504
T Cells Follicular Helper,5S rDNA copy number,0.026648222233199126,0.5877290473491079,0.04911911781860423,,0.5421298634820132
T Cells Follicular Helper,18S rDNA copy number,-0.05222515659001616,0.29032208355776634,0.04933093684896949,,-1.0574153181455197
T Cells Follicular Helper,28S rDNA copy number,-0.039020041752114126,0.41402897591375776,0.04772589479334657,,-0.8168240679412241
T Cells Follicular Helper,45S rDNA copy number,-0.03936904267497029,0.4168684242406899,0.04844703968312527,,-0.8118661768403739
T Cells gamma delta,viral load,6.420948968358792e-06,0.9999002680713795,0.051340745110587505,,0.00012499543640723566
T Cells gamma delta,fungal load,-0.012572003959207288,0.798523702737494,0.04922277758190684,,-0.25525817355537805
T Cells gamma delta,microbial load,-0.0008089905856217706,0.9875828161439023,0.05195172029272283,,-0.015563260325703642
T Cells gamma delta,mtDNA copy number,-0.0975524088513878,0.07708572517442516,0.055054021066906156,,-1.7678515448438974
T Cells gamma delta,5S rDNA copy number,-0.04303120636044516,0.38146363182664467,0.04911857216464025,,-0.8752026863293154
T Cells gamma delta,18S rDNA copy number,-0.06307912649690672,0.2016433634976945,0.0493281665789681,,-1.2768835473692306
T Cells gamma delta,28S rDNA copy number,-0.07057415109074285,0.1394478785152285,0.04766956108848986,,-1.4778501992947701
T Cells gamma delta,45S rDNA copy number,-0.07260077206524916,0.13420557219839646,0.048386213265689315,,-1.4977216972088787
T Cells Regulatory Tregs,viral load,-0.06743631156135829,0.1774494010317044,0.049923990866665845,,-1.3486500359051343
T Cells Regulatory Tregs,fungal load,0.07448678287245221,0.12014772189954759,0.047835995632589785,,1.5541538536805213
T Cells Regulatory Tregs,microbial load,-0.054541802272841694,0.28123490514462196,0.05055534288493164,,-1.077549374566529
T Cells Regulatory Tregs,mtDNA copy number,-0.1084254560656965,0.04363200628808162,0.05358718453869983,*,-2.0176089282819296
T Cells Regulatory Tregs,5S rDNA copy number,0.004599361900098163,0.9235494034115082,0.047901098212863,,0.09596369906388118
T Cells Regulatory Tregs,18S rDNA copy number,0.011834966159930953,0.8059521141780299,0.04814933040987027,,0.24565137734504824
T Cells Regulatory Tregs,28S rDNA copy number,0.05018312890247057,0.28109627447093605,0.04650182582276084,,1.077859919429828
T Cells Regulatory Tregs,45S rDNA copy number,0.03710912063133728,0.4324814454797342,0.04723289893584694,,0.7849524546958869
Lymphocytes,viral load,0.1538615770928157,0.002349166163484678,0.05028712516121685,**,3.04212205708432
Lymphocytes,fungal load,0.20631638752712755,1.90352786288591e-05,0.04773109578249882,***,4.275916240420108
Lymphocytes,microbial load,0.18508114749750496,0.0002898725463314626,0.050664950964529734,***,3.6241863581385783
Lymphocytes,mtDNA copy number,-0.0017613936938901883,0.9743153021473796,0.05467689752804815,,-0.03219655665628993
Lymphocytes,5S rDNA copy number,0.1074726421316064,0.026844703221326413,0.04838717286982003,*,2.2137685697350746
Lymphocytes,18S rDNA copy number,0.08333856863951344,0.08804603011832488,0.048749279157837604,,1.7057962041235337
Lymphocytes,28S rDNA copy number,0.11249122032404782,0.017086664218869407,0.04699295222932448,*,2.38483755941718
Lymphocytes,45S rDNA copy number,0.10845084602603836,0.023557637295352332,0.047732543381116606,*,2.26426798673028
Neutrophils.1,viral load,-0.10045504238936503,0.04984392515593462,0.051079745347310156,*,-1.9613009619089743
Neutrophils.1,fungal load,-0.11380859787411621,0.020370894695365134,0.04889210710240534,*,-2.3194454683464034
Neutrophils.1,microbial load,-0.1222016323198499,0.018270110524210174,0.051587975347349,*,-2.360097946527022
Neutrophils.1,mtDNA copy number,0.060404957558223886,0.27380333006836693,0.05512947745652318,,1.0943458349104949
Neutrophils.1,5S rDNA copy number,-0.05068451952581262,0.30214329575144777,0.049063415635922744,,-1.0318480711632863
Neutrophils.1,18S rDNA copy number,0.0182757753779667,0.7114337491478117,0.049371767792725,,0.3699312061094858
Neutrophils.1,28S rDNA copy number,-0.014174255982635964,0.7666952478851315,0.04774389390768063,,-0.29670040490023963
Neutrophils.1,45S rDNA copy number,-0.0021864039832850974,0.9640407118742838,0.0484695400616035,,-0.04508355177403738
Eosinophils.1,viral load,0.026056260999034946,0.6120153209339608,0.05133675568621809,,0.5071988227885521
Eosinophils.1,fungal load,0.02593906570918817,0.598463931033101,0.04922143791086837,,0.5266107416772244
Eosinophils.1,microbial load,0.023036787143617773,0.6576686014359492,0.05195123927210443,,0.44313429374877156
Eosinophils.1,mtDNA copy number,-0.10060235971954506,0.06831230108297597,0.05505340717122987,,-1.822941173178381
Eosinophils.1,5S rDNA copy number,-0.03532171451950654,0.47266528898199467,0.049142675250030306,,-0.7181492125732936
Eosinophils.1,18S rDNA copy number,-0.05561431247581835,0.26045753276981903,0.049358665839203904,,-1.1253103798095205
Eosinophils.1,28S rDNA copy number,-0.05577250645087368,0.24316377531850025,0.047723492827697646,,-1.1671153856235141
Eosinophils.1,45S rDNA copy number,-0.057696000686850615,0.23426618774831556,0.048441309348129666,,-1.1894409677017173
Mast Cells,viral load,-0.1141237305038181,0.024352200739547025,0.05051523064181501,*,-2.251526652861189
Mast Cells,fungal load,-0.08017426931491292,0.09945287406460519,0.048562755840511375,,-1.6475118913115225
Mast Cells,microbial load,-0.12505543417227444,0.01471243380761314,0.051065979299872534,*,-2.4393813345116273
Mast Cells,mtDNA copy number,0.00013818946845753355,0.9979842479455434,0.05466817039125635,,0.002526373234626149
Mast Cells,5S rDNA copy number,-0.06781920349374718,0.16304992752541445,0.04853975285460252,,-1.3948869681846907
Mast Cells,18S rDNA copy number,-0.03379880832285405,0.48958245357001706,0.04887438155452662,,-0.6909730878759569
Mast Cells,28S rDNA copy number,-0.05576757035353001,0.2381447210152024,0.04721197155055866,,-1.1796367472756715
Mast Cells,45S rDNA copy number,-0.049574925964718214,0.30167053297317675,0.04794234913466453,,-1.0328576224967685
Dendritic Cells,viral load,0.023476974436983728,0.64553853901994,0.05100577129456797,,0.4599689064315826
Dendritic Cells,fungal load,-0.08302138699098036,0.08932100513787533,0.048758913719280234,,-1.6989903326251483
Dendritic Cells,microbial load,0.010713078622836249,0.8356926300289182,0.05162251699585735,,0.2074062140195039
Dendritic Cells,mtDNA copy number,0.030724134943173068,0.5758699555389619,0.05488034331815665,,0.5594275618035128
Dendritic Cells,5S rDNA copy number,0.04166945714478668,0.39374154195421873,0.04881177081169304,,0.8528517133742777
Dendritic Cells,18S rDNA copy number,0.04463075648484525,0.3634823262599426,0.04906212163659526,,0.9087495805316085
Dendritic Cells,28S rDNA copy number,0.06404217428381528,0.17724669370716192,0.047389046615563035,,1.3492811007225407
Dendritic Cells,45S rDNA copy number,0.052294700132047504,0.2779231055637038,0.048139335058183,,1.0849967254853214
Macrophages,viral load,-0.1557030493500306,0.0021008722413062442,0.05032944410262879,**,-3.0755889913221726
Macrophages,fungal load,-0.17987686834320166,0.00020345885787780726,0.0480227787885951,***,-3.714682663308393
Macrophages,microbial load,-0.18412819483078008,0.00031658472849696546,0.05072859280532053,***,-3.6013371297069527
Macrophages,mtDNA copy number,-0.01073200046639805,0.8446377895907246,0.05473316831717506,,-0.1959647076524865
Macrophages,5S rDNA copy number,-0.11128835644247381,0.02200072785464979,0.04842028956547506,*,-2.290355311593787
Macrophages,18S rDNA copy number,-0.09671269566796631,0.04786836221714518,0.04874660790715333,*,-1.9785351951801393
Macrophages,28S rDNA copy number,-0.12657521290173507,0.007300591385432782,0.04696380234610692,**,-2.6828124765127206
Macrophages,45S rDNA copy number,-0.12058767953144112,0.011847069320502498,0.047719140838510594,*,-2.5166671419957503
EGFR,IG κ and λ infiltration,-0.04338898351625098,0.6505090947233121,0.04705804167224895,,-0.4530550597234134
EGFR,BCR infiltration,-0.039333822583358546,0.6636502501363217,0.0434739770030933,,-0.4348790112543954
EGFR,IG κ infiltration,-0.06177793634802118,0.4538447952823592,0.053512010103883595,,-0.7490205901710989
EGFR,T cell infiltration,-0.06743761192383474,0.11883729385241015,0.03394037312219003,,-1.5596725005814371
EGFR,T cell α infiltration,-0.025912789493872622,0.4723665527410149,0.03291354727914633,,-0.7186338473644857
EGFR,T cell β infiltration,-0.04161090990607646,0.2393089222437529,0.02942507868639307,,-1.1767158929625983
EGFR,T cell γ infiltration,-0.08058260853849175,0.24171401689703953,0.06521853315875535,,-1.1707133509258218
EGFR,IG κ and λ richness,-0.047202569794903546,0.6187833918061472,0.048514985439636844,,-0.4975753353360717
EGFR,BCR richness,-0.036505148316514684,0.7117703227626073,0.044487289303971125,,-0.36947953725786226
EGFR,IG κ richness,-0.053630245431880635,0.5488116360940296,0.05456616538524767,,-0.5995418126023261
EGFR,TCR richness,-0.06777501370368606,0.12245642825298253,0.03399006581651406,,-1.544544711919353
EGFR,TCR α richness,-0.027595189894450957,0.5655254386995409,0.03303470678806853,,-0.5746538296978905
EGFR,TCR β richness,-0.04095851476753553,0.259240260645893,0.030170677080166887,,-1.12818863962177
EGFR,TCR γ richness,-0.07181440593175167,0.2836540264997729,0.06618519764477862,,-1.0721469661548149
EGFR,TCR α Shannon,-0.0327579638775961,0.7334469562242876,0.042043069713215794,,-0.3405439165611261
EGFR,TCR β Shannon,-0.05873741166024093,0.46301306831122335,0.047474804891805514,,-0.7338944525891329
TP53,IG κ and λ infiltration,-0.09320310436099097,0.3499377491111515,0.06755086384094182,,-0.9347100443186541
TP53,BCR infiltration,-0.03303001338808956,0.8105842459702037,0.06250753748036149,,-0.2396723832580711
TP53,IG κ infiltration,-0.14822877826593303,0.1353352832366127,0.07672606752174206,,-1.4933894106572594
TP53,T cell infiltration,-0.040197234000613535,0.6440364210831429,0.04894272059559897,,-0.4620626116572706
TP53,T cell α infiltration,0.05259082794971938,0.4231620823177431,0.040159797250022444,,0.8009474264937747
