outcome,sbt_feature,effect_RNA,pvalue_RNA,std_RNA,label_RNA,z_RNA,effect_WXS,pvalue_WXS,std_WXS,sqrt_chi2,label_WXS,z_WXS
Silent Mutation Rate,IGH Shannon (0/1),-0.10350743163967707,0.4280232440104644,0.13048638111258318,,-0.7925788348979665,,,,,,
Silent Mutation Rate,IG κ Shannon,-0.16421106274850086,0.0005233454191570662,0.04702621765921866,***,-3.468513917162253,,,,,,
Silent Mutation Rate,IG κ Shannon (0/1),-0.3970195166427373,0.0019924268651947048,0.12773171817719794,**,-3.0913588465859236,,,,,,
Silent Mutation Rate,IG λ Shannon,-0.11486935055631245,0.01633515910963038,0.047669053190492326,*,-2.4013398167956383,,,,,,
Silent Mutation Rate,IG λ Shannon (0/1),-0.33700678850459376,0.008827281323662067,0.12817374626346578,**,-2.6186718642584808,,,,,,
Silent Mutation Rate,TCR α Shannon,-0.10523225465777776,0.04126826626524088,0.05142660677185476,*,-2.0408245820172546,0.2728009234630064,0.014995576820477032,0.1085644055292138,2.8982753492379034,*,2.4324858645708
Silent Mutation Rate,TCR α Shannon (0/1),-0.3417539109228477,0.008766659637531109,0.1298618462026523,**,-2.621022031342448,,,,,,
Silent Mutation Rate,IG κ and λ richness,-0.011462074368286687,0.8241768754153902,0.051562223402183416,,-0.22217600133827214,-0.1697214108725478,0.30727873860111155,0.13774556767189194,1.5362291495737632,,-1.020948711968289
Silent Mutation Rate,IG κ and λ richness (0/1),-0.05208982961103721,0.7001583943306839,0.13518090337378516,,-0.3851066593974208,,,,,,
Silent Mutation Rate,BCR richness,0.00031369223289164436,0.9952066943377418,0.05218944519842324,,0.006007553886928256,-0.16301690230947996,0.3362164937067227,0.1262985038533619,1.4764823060233616,,-0.9616678166323841
Silent Mutation Rate,BCR richness (0/1),-0.030260463102519057,0.8225287989387828,0.13484159966548126,,-0.22429367310633205,,,,,,
Silent Mutation Rate,IGH richness,0.06102717334978869,0.2378204086989476,0.05163447894593813,,1.1804522060072733,,,,,,
Silent Mutation Rate,IGH richness (0/1),0.023346640583366204,0.8648327050086851,0.1370785793948178,,0.1702256185978716,,,,,,
Silent Mutation Rate,IG κ richness,-0.028264800976045237,0.5832296908476176,0.051480340289626586,,-0.5486732734295621,0.2579730978637628,0.09729574708952883,0.14453811283635776,2.158703314492309,,1.6581076153184249
Silent Mutation Rate,IG κ richness (0/1),-0.05767599901048625,0.6687636945506115,0.13472368238435303,,-0.4278453812375665,,,,,,
Silent Mutation Rate,IG λ richness,0.024744489441033697,0.6301593726234642,0.05135759385153034,,0.4815025432425954,,,,,,
Silent Mutation Rate,IG λ richness (0/1),0.08220504356855549,0.5441273409611833,0.1354260403774513,,0.6065835181700978,,,,,,
Silent Mutation Rate,TCR richness,-0.09765462218149913,0.06100108484098474,0.0520035873304688,,-1.8734875900408192,0.15039993393511378,0.04158565512117052,0.06506378044182064,2.521904042583724,*,2.0376429330759445
Silent Mutation Rate,TCR richness (0/1),-0.08892807025893798,0.5054459559831519,0.13343741790292668,,-0.6659454692655241,,,,,,
Silent Mutation Rate,TCR α richness,-0.09550447618086864,0.06494387050033694,0.05162858514677742,,-1.84564429457241,0.10922901960264383,0.1620257509338726,0.0936927001001163,1.9078784028339173,,1.398290828361131
Silent Mutation Rate,TCR α richness (0/1),-0.11658306867664588,0.3787429821018065,0.13232752123780428,,-0.8802147543729987,,,,,,
Silent Mutation Rate,IG κ and λ infiltration,0.14139481547279373,0.0059229465035853844,0.05115208920849551,**,2.752016895459569,-0.1837427411329319,0.2541069595527992,0.13354656372273555,1.6552945357246875,,-1.1404305782266442
Silent Mutation Rate,IG κ and λ infiltration (0/1),0.4600626392910031,0.0007531476355878106,0.13567173695344562,***,3.3694631401910846,,,,,,
Silent Mutation Rate,BCR infiltration,0.16163182054395586,0.0018801079482916442,0.051710897279454895,**,3.1085453416621287,-0.13650487587530874,0.418951549247637,0.1234938832855157,1.3190905958272954,,-0.8082415391323872
Silent Mutation Rate,BCR infiltration (0/1),0.4600626392910031,0.0007531476355878106,0.13567173695344562,***,3.3694631401910846,,,,,,
Silent Mutation Rate,IGH infiltration,0.1616945271007571,0.0014509195200429245,0.05048743946750068,**,3.1843251177016065,,,,,,
Silent Mutation Rate,IGH infiltration (0/1),0.4254869598666479,0.0015501062602261769,0.13366776356787505,**,3.165135723487437,,,,,,
Silent Mutation Rate,IG κ infiltration,0.12778667469731395,0.013065988035615893,0.051296481343100914,*,2.48196562190048,0.2414974633698732,0.17377394345044506,0.1441698190483002,1.8708286933869709,,1.3601769229051521
Silent Mutation Rate,IG κ infiltration (0/1),0.3443215161007035,0.011658438432699371,0.13599311044000073,*,2.5223176306709005,,,,,,
Silent Mutation Rate,IG λ infiltration,0.1606270271775004,0.0014770454863025262,0.05023652418859722,**,3.1791560508211183,,,,,,
Silent Mutation Rate,IG λ infiltration (0/1),0.6023367267432959,6.951132174592229e-06,0.13253640111883122,***,4.4951793851217205,,,,,,
Silent Mutation Rate,T cell infiltration,0.021912419214411737,0.6682970820938539,0.05110800146987843,,0.4284863325018142,0.15808956494096968,0.029599435167889213,0.06433032157623779,2.653299832284356,*,2.1754096077317806
Silent Mutation Rate,T cell infiltration (0/1),-0.0796008453338334,0.5500747875574676,0.13309719189702693,,-0.5976480622850368,,,,,,
Silent Mutation Rate,T cell α infiltration,0.02286408775329895,0.6545900001125171,0.051073397335784566,,0.4473948409566282,0.13229813501321613,0.08374322559219449,0.07919298680820856,2.2271057451320173,,1.7293681555133738
Silent Mutation Rate,T cell α infiltration (0/1),-0.0796008453338334,0.5500747875574676,0.13309719189702693,,-0.5976480622850368,,,,,,
Silent Mutation Rate,viral load,-0.032153919278742345,0.4788569818533708,0.04537095602178405,,-0.7081421578012678,0.0918351186179733,0.05369406711022834,0.047488821526730285,,,1.9292964750202548
Silent Mutation Rate,viral load (0/1),-0.06850508129878098,0.5895255446063772,0.12688893845694188,,-0.5395237053440934,0.06572544773369438,0.6397699876459588,0.14034795875472206,,,0.4680204191013881
Silent Mutation Rate,fungal load,-0.035762467856998145,0.4663457386666797,0.049056104032388886,,-0.7284376243675819,0.07788907825366978,0.08481642652997899,0.04510603706369165,,,1.7233988290136846
Silent Mutation Rate,fungal load (0/1),-0.12505338723444448,0.3548203424170717,0.13502291593276255,,-0.9252798786820741,0.05775753580101636,0.6469071668503585,0.1260151503696871,,,0.458063018600041
Silent Mutation Rate,protozoa load,0.020681764822781227,0.6869135378683688,0.0512828336147775,,0.40304715120008333,,,,,,
Silent Mutation Rate,protozoa load (0/1),-0.1958381317720972,0.1686358218276282,0.14205028301937508,,-1.3766004172722022,,,,,,
Silent Mutation Rate,microbial load,-0.035918577520512,0.43522183268549575,0.045994413252567035,,-0.7802872214325511,0.10057494296752112,0.03546997622731499,0.047696977527794435,,*,2.1029518783374805
Silent Mutation Rate,microbial load (0/1),-0.07321573924267326,0.5634353265806672,0.1266394862391461,,-0.5777464311293388,0.0445856731691051,0.756632897391843,0.1437904542795847,,,0.3099053984814483
Nonsilent Mutation Rate,IGH Shannon,0.006763084490427496,0.8923929715867616,0.04996820757864758,,0.13527687055767335,,,,,,
Nonsilent Mutation Rate,IGH Shannon (0/1),-0.04946385038286325,0.7049742997875714,0.13056760836112444,,-0.3786143023706204,,,,,,
Nonsilent Mutation Rate,IG κ Shannon,-0.15058092807997012,0.0014877400898428135,0.0471259095792361,**,-3.1770643742147913,,,,,,
Nonsilent Mutation Rate,IG κ Shannon (0/1),-0.3756653436870831,0.003464445688964892,0.12788055398924456,**,-2.9232083879101336,,,,,,
Nonsilent Mutation Rate,IG λ Shannon,-0.11003533667782164,0.021480208270902083,0.04769844181968953,*,-2.2994357426816303,,,,,,
Nonsilent Mutation Rate,IG λ Shannon (0/1),-0.3172817844200789,0.013735670623220191,0.12829327162781673,*,-2.4641028096063797,,,,,,
Nonsilent Mutation Rate,TCR α Shannon,-0.09583530133492507,0.06321538232622517,0.0514707665890724,,-1.8576735815741563,0.2639473863031553,0.017774329953659906,0.10889951229975936,2.8390139133156684,*,2.370286003765229
Nonsilent Mutation Rate,TCR α Shannon (0/1),-0.3425528416995913,0.008617485649299313,0.1298737157478741,**,-2.62686760202447,,,,,,
Nonsilent Mutation Rate,IG κ and λ richness,0.020205624062476783,0.6953315584344429,0.05156304179658546,,0.3916300809275452,-0.150121081159987,0.35345468195875296,0.13816391725061053,1.4422205101856491,,-0.9279091803049432
Nonsilent Mutation Rate,IG κ and λ richness (0/1),0.0119000465703097,0.9299073933004712,0.13521710402960804,,0.08796135246457497,,,,,,
Nonsilent Mutation Rate,BCR richness,0.03281545929398744,0.5296745131520683,0.05217463666721467,,0.6285029524336538,-0.13167443259932834,0.4360492863215176,0.12671107549966973,1.2884098726725444,,-0.7788819011628816
Nonsilent Mutation Rate,BCR richness (0/1),0.026349701338430474,0.8451726104084124,0.13485987551641293,,0.19528146003524996,,,,,,
Nonsilent Mutation Rate,IGH richness,0.08483927771054113,0.1006004391444977,0.051571603695340536,,1.641949649757776,,,,,,
Nonsilent Mutation Rate,IGH richness (0/1),0.060377410299131386,0.6597860834706815,0.1370721726751872,,0.4402085283515165,,,,,,
Nonsilent Mutation Rate,IG κ richness,0.004647384390775907,0.9281363699857534,0.05150220586156088,,0.09018982482733164,0.24777869085858995,0.12123796643338006,0.14499901248486452,2.0542638584174204,,1.5495982784370597
Nonsilent Mutation Rate,IG κ richness (0/1),0.0073075944537937315,0.9567784878888312,0.1347652488652938,,0.054196652243881614,,,,,,
Nonsilent Mutation Rate,IG λ richness,0.052901964543093837,0.3031363467159375,0.051320103437287636,,1.0297308985416638,,,,,,
Nonsilent Mutation Rate,IG λ richness (0/1),0.13946619576085384,0.3033160486093229,0.1353462601098932,,1.0293482692705764,,,,,,
Nonsilent Mutation Rate,TCR richness,-0.06571607892352935,0.2079041147085468,0.05211314120860384,,-1.2593495182681629,0.1552312106049073,0.028155853680298718,0.06519306125645838,2.672077843177496,*,2.1951079694804285
Nonsilent Mutation Rate,TCR richness (0/1),-0.01929269471875707,0.8851642513596589,0.13351192835063552,,-0.14442579185436952,,,,,,
Nonsilent Mutation Rate,TCR α richness,-0.06361689067571755,0.21942499060722226,0.05173597864718365,,-1.2280585471622592,0.1079727677369277,0.14370394977769507,0.09392875808592477,1.9697715603592487,,1.4621359837867738
Nonsilent Mutation Rate,TCR α richness (0/1),-0.052478098898410236,0.6920751172370678,0.1324280455847384,,-0.3960405458403726,,,,,,
Nonsilent Mutation Rate,IG κ and λ infiltration,0.1734548739257029,0.0007188047418539132,0.05095508114177293,***,3.382304294579209,-0.14876514100780544,0.34300851741868943,0.13399500039920031,1.4628738838328137,,-0.9482375846354888
Nonsilent Mutation Rate,IG κ and λ infiltration (0/1),0.4989603777721223,0.00025449354347084304,0.13540568221443736,***,3.6576950858190336,,,,,,
Nonsilent Mutation Rate,BCR infiltration,0.1938835820133972,0.0001865315051121436,0.05148878877756555,***,3.7365916160302617,0.10450010998021132,0.5433508690744924,0.11966262272390328,1.1045361017187385,,0.6077536581629708
Nonsilent Mutation Rate,BCR infiltration (0/1),0.4989603777721223,0.00025449354347084304,0.13540568221443736,***,3.6576950858190336,,,,,,
Nonsilent Mutation Rate,IGH infiltration,0.1827559005813912,0.00031345877599698024,0.05034575152196828,***,3.603915687665944,,,,,,
Nonsilent Mutation Rate,IGH infiltration (0/1),0.4550219776239436,0.0007067400564710821,0.1334842618944955,***,3.386951013992088,,,,,,
Nonsilent Mutation Rate,IG κ infiltration,0.16073462692543952,0.0017640182804082086,0.051111882622634136,**,3.127329959566279,0.22786826047550646,0.234570288093787,0.1446530749913772,1.7029386365926669,,1.188668125855178
Nonsilent Mutation Rate,IG κ infiltration (0/1),0.4028718260273863,0.003132238455711986,0.13567873290807342,**,2.9544530138593186,,,,,,
Nonsilent Mutation Rate,IG λ infiltration,0.18999162504685865,0.00016470846893065248,0.050031565617774665,***,3.767775885336121,,,,,,
Nonsilent Mutation Rate,IG λ infiltration (0/1),0.6356962153619143,2.0416848230143237e-06,0.13223245799223934,***,4.749253900668255,,,,,,
Nonsilent Mutation Rate,T cell infiltration,0.05124660301154512,0.3161494398395695,0.051071076766259715,,1.002402076094181,0.16147959912666934,0.020858369425214685,0.06446390379222873,2.7820855486487126,*,2.310538322538146
Nonsilent Mutation Rate,T cell infiltration (0/1),-0.055037350649866805,0.6795089334533667,0.13313913267206412,,-0.4131333267826615,,,,,,
Nonsilent Mutation Rate,T cell α infiltration,0.052380845944727625,0.30522661611980484,0.05103492887798673,,1.02528948423816,0.13586756847947656,0.07808166600114785,0.07939984804280201,2.258317958127273,,1.7619267994159762
Nonsilent Mutation Rate,T cell α infiltration (0/1),-0.055037350649866805,0.6795089334533667,0.13313913267206412,,-0.4131333267826615,,,,,,
Nonsilent Mutation Rate,viral load,-0.03098487771758965,0.4950497713625591,0.045378215793305934,,-0.6822992118032435,0.08374139769698682,0.07945408886921995,0.047650309892644994,,,1.7538623931582684
Nonsilent Mutation Rate,viral load (0/1),-0.08784903087391029,0.4890302224188272,0.12688003303419934,,-0.6918520868787629,0.059167443018104185,0.6743724546117065,0.14074082859451645,,,0.4201546869752169
Nonsilent Mutation Rate,fungal load,-0.03221666408709603,0.5117601654586093,0.04906719865138698,,-0.6560994077896107,0.05912235060556247,0.19232174240646494,0.04528748631425729,,,1.3037414770350122
Nonsilent Mutation Rate,fungal load (0/1),-0.10986160649820076,0.41639418600184985,0.13506673895165253,,-0.8126928423676598,0.048300799906185084,0.70246261315374,0.12637058274001006,,,0.3819983167754379
Nonsilent Mutation Rate,protozoa load,0.02654850551483551,0.6049168454860552,0.05128358500602795,,0.5173428517808051,,,,,,
Nonsilent Mutation Rate,protozoa load (0/1),-0.18358672983266264,0.19699158827263946,0.1421014819699639,,-1.2901701484602217,,,,,,
Nonsilent Mutation Rate,microbial load,-0.03546434343995242,0.4411108891922317,0.04600080273949228,,-0.7703186615438538,0.09046263097059176,0.05936251494737395,0.04786968530272322,,,1.885498884220151
Nonsilent Mutation Rate,microbial load (0/1),-0.10246352931351196,0.4187596814730004,0.12661332910642167,,-0.808574944729473,0.03540623413917391,0.8061311539357082,0.14419200076655694,,,0.24542011722277
Number of Segments,IGH Shannon,0.05021236212728168,0.28555343993871724,0.04696644145891615,,1.0679270049178908,,,,,,
Number of Segments,IGH Shannon (0/1),0.14253695934181249,0.2461415386540232,0.12275163658392968,,1.1597722658748777,,,,,,
Number of Segments,IG κ Shannon,-0.04046314047341284,0.3670372068637333,0.04481540757243439,,-0.902037011936646,,,,,,
Number of Segments,IG κ Shannon (0/1),-0.1498538722612326,0.21706856993457005,0.12124343959265005,,-1.2343605834371827,,,,,,
Number of Segments,IG λ Shannon,-0.06440183386091294,0.15328993211575714,0.04502816529512056,,-1.4280066928779445,,,,,,
Number of Segments,IG λ Shannon (0/1),-0.11053411438560844,0.36306457654939306,0.1214124079459816,,-0.909541093650374,,,,,,
Number of Segments,TCR α Shannon,-0.1314106930618923,0.006735875449444233,0.04828834667405142,**,-2.709627775042081,-0.11953074202139365,0.5769498103805131,0.11475509512582018,1.0488088481701079,,-0.5578456162226569
Number of Segments,TCR α Shannon (0/1),-0.2286949357787803,0.06294975474497015,0.12270050264921492,,-1.8595462162381085,,,,,,
Number of Segments,IG κ and λ richness,0.01908428718642691,0.6943753282647371,0.048540856128958636,,0.3929243880280485,0.018228508970029325,0.9900498337491772,0.1219407213848456,0.1414213562372452,,0.012471007284281693
Number of Segments,IG κ and λ richness (0/1),0.050443697239663486,0.692068332175673,0.12729082266234104,,0.3960497434219071,,,,,,
Number of Segments,BCR richness,0.033532471736312734,0.4950939365029978,0.049114039098491616,,0.6822293534666524,-0.051876248151241804,0.8869204367171535,0.11493366273104275,0.4898979485566449,,-0.14220201944210026
Number of Segments,BCR richness (0/1),0.06343716552748607,0.617494681244855,0.12694356773903506,,0.4994041712064341,,,,,,
Number of Segments,IGH richness,0.07378083663836897,0.12938720772126402,0.04856822216785735,,1.5165228073712131,,,,,,
Number of Segments,IGH richness (0/1),0.16772740553750606,0.19365798519684296,0.12885795138898948,,1.2998336630390988,,,,,,
Number of Segments,IG κ richness,0.019727163816373718,0.6842259030088834,0.04847579386734079,,0.4067033183381807,0.14997265772722926,0.5433508690744924,0.1392289780223625,1.1045361017187385,,0.6077536581629708
Number of Segments,IG κ richness (0/1),0.002326571642343095,0.985378320911426,0.1268849369803306,,0.018326582933467644,,,,,,
Number of Segments,IG λ richness,0.01768647428088577,0.7148559723003702,0.04838230920979224,,0.3653422119123096,,,,,,
Number of Segments,IG λ richness (0/1),0.03587688528191607,0.7786323009245959,0.12755823391830734,,0.281101825669016,,,,,,
Number of Segments,TCR richness,-0.05866898470159919,0.23236775340119756,0.04906321372412623,,-1.1942818027742264,-0.08733180107861432,0.5945205479702051,0.09321726494323816,1.019803902718539,,-0.532296655925876
Number of Segments,TCR richness (0/1),-0.04712024891745044,0.7078750457171628,0.125676531035469,,-0.3747114904951349,,,,,,
Number of Segments,TCR α richness,-0.058595844826408776,0.22947266746792935,0.04869836151783493,,-1.2017183543078018,-0.07507849077918183,0.5945205479702051,0.07792522473299295,1.019803902718539,,-0.532296655925876
Number of Segments,TCR α richness (0/1),-0.07110430074682116,0.5686494240700942,0.12464973251116558,,-0.5700416873066646,,,,,,
Number of Segments,IG κ and λ infiltration,0.08852290090690199,0.06801785059626628,0.0483999403510065,,1.8248885422595649,-0.02544317658099708,0.9704455335485348,0.12848970158646714,0.2449489742782064,,-0.037049504977678616
Number of Segments,IG κ and λ infiltration (0/1),0.2468065467735669,0.05585414913245692,0.12876024751891255,,1.9121718994833747,,,,,,
Number of Segments,BCR infiltration,0.1080821740301694,0.02774892604604784,0.04896148162664065,*,2.200817784576894,-0.0556591529818484,0.8869204367171535,0.11471535620842226,0.4898979485566449,,-0.14220201944210026
Number of Segments,BCR infiltration (0/1),0.2468065467735669,0.05585414913245692,0.12876024751891255,,1.9121718994833747,,,,,,
Number of Segments,IGH infiltration,0.09657263137766506,0.04415927704382665,0.047859163868879104,*,2.012575780318886,,,,,,
Number of Segments,IGH infiltration (0/1),0.31754879858309626,0.012281035967453292,0.1263413108775457,*,2.5039644891446584,,,,,,
Number of Segments,IG κ infiltration,0.09142150243728958,0.059748169150348064,0.04844585942054281,,1.8826473929038603,0.13058676563618393,0.4448580662229654,0.13865783538928228,1.2727922061357426,,0.7640153986152112
Number of Segments,IG κ infiltration (0/1),0.1763540899799408,0.17103368693162846,0.12863836031282316,,1.3688899205389424,,,,,,
Number of Segments,IG λ infiltration,0.08509546646505055,0.07498554218600323,0.047688439659786086,,1.7805527646582944,,,,,,
Number of Segments,IG λ infiltration (0/1),0.23186743632820084,0.06845968666883387,0.12697748006743456,,1.8219690186853703,,,,,,
Number of Segments,T cell infiltration,0.058338938814617124,0.2261295089875658,0.048136989993432105,,1.2103893958588792,-0.08731433271290537,0.5886049696783713,0.09308276756499463,1.0295630140986736,,-0.5408587140249826
Number of Segments,T cell infiltration (0/1),0.027543609788732267,0.8261498159812422,0.12533414719336744,,0.21964220900522305,,,,,,
Number of Segments,T cell α infiltration,0.05673980126989761,0.23880252672231106,0.048107294275587575,,1.1779851493400886,-0.05463285437929004,0.7408182206817515,0.07658962675005225,0.7745966692414247,,-0.3307700031316171
Number of Segments,T cell α infiltration (0/1),0.027543609788732267,0.8261498159812422,0.12533414719336744,,0.21964220900522305,,,,,,
Number of Segments,viral load,-0.0611344532813746,0.15266100363557938,0.04267814844379073,,-1.430195196794254,0.03782114783862658,0.4096567513584992,0.045833288311364906,,,0.8244978245829987
Number of Segments,viral load (0/1),-0.03299455149482987,0.7825788450403706,0.1194962520702356,,-0.2759599271038565,0.10243812272624694,0.4491536818845939,0.1352459268104772,,,0.7568267209352694
Number of Segments,fungal load,0.0014412674348712599,0.975190745668416,0.04632078571948002,,0.03109880125504317,0.014106455765889384,0.7467279894375711,0.04365502043994728,,,0.322956759756075
Number of Segments,fungal load (0/1),-0.008366401802606976,0.9475896329860504,0.12721055445598395,,-0.06573396215592209,0.07661036078851864,0.5292850103619346,0.12169332616194906,,,0.6290978310368818
Number of Segments,protozoa load,0.09531532886911018,0.04809032258968449,0.048100138213433764,*,1.9765694114217875,,,,,,
Number of Segments,protozoa load (0/1),-0.09188019923803507,0.4929993514432367,0.13392285506593382,,-0.685546146278303,,,,,,
Number of Segments,microbial load,-0.05401696911651012,0.2126423602681085,0.04328345696206648,,-1.2463324746742637,0.046728469569053264,0.3105695182394392,0.046035403073924674,,,1.0140277350449591
Number of Segments,microbial load (0/1),-0.0648130486570822,0.5869388440097946,0.11922014312578612,,-0.543277368485921,0.09749388756050273,0.4817511547525183,0.13848288700923905,,,0.7034888471346108
Fraction Altered,IGH Shannon,-0.0258789763192533,0.5768614624663608,0.04634869607997625,,-0.5579749900235945,,,,,,
Fraction Altered,IGH Shannon (0/1),0.02579877121958293,0.8315198644284303,0.12119619399133127,,0.21275269299615174,,,,,,
Fraction Altered,IG κ Shannon,-0.07334021728972825,0.09694611653731584,0.044099162976788536,,-1.659842623465566,,,,,,
Fraction Altered,IG κ Shannon (0/1),-0.2762702612938256,0.02074738350277509,0.11907316123462768,*,-2.312550177412072,,,,,,
Fraction Altered,IG λ Shannon,-0.07724432350633566,0.08221591759512989,0.0443526242773982,,-1.7379710353128373,,,,,,
Fraction Altered,IG λ Shannon (0/1),-0.20317641246238724,0.08962082531159479,0.11945805481427625,,-1.6974012558115985,,,,,,
Fraction Altered,TCR α Shannon,-0.1711428734717205,0.0003316312492831444,0.047339702580684026,***,-3.589249562981987,-0.08803368235884804,0.6126263941844106,0.11202555094989801,0.9899494936611756,,-0.5063280223808815
Fraction Altered,TCR α Shannon (0/1),-0.27943552319824005,0.021076659254624208,0.12074935972945128,*,-2.3066084284531385,,,,,,
Fraction Altered,IG κ and λ richness,-0.02376750214840314,0.6196696399621896,0.047856702510541374,,-0.4963186076518814,-0.08342903925495464,0.8105842459702497,0.12928045511590971,0.6480740698406667,,-0.23967238325801185
Fraction Altered,IG κ and λ richness (0/1),-0.09447520135035932,0.4517821550837597,0.12545546872229224,,-0.7524472263655749,,,,,,
Fraction Altered,BCR richness,-0.02090945220369788,0.6661863823564264,0.0484404406925405,,-0.4313878506853588,-0.08861082490685457,0.6703200460356546,0.11849206908682156,0.8944271909998904,,-0.4257088039677919
Fraction Altered,BCR richness (0/1),-0.07383609312146479,0.5554907111236467,0.12515356860728954,,-0.589552490748827,,,,,,
Fraction Altered,IGH richness,0.016282743603754563,0.7345714996447372,0.04799679325668391,,0.33905074913455285,,,,,,
Fraction Altered,IGH richness (0/1),-0.08560316092884393,0.5013382201337855,0.12721691385762438,,-0.6723856433165605,,,,,,
Fraction Altered,IG κ richness,-0.03234350398565588,0.4988010067313284,0.047782646350867125,,-0.6763774876206364,0.14452319828113205,0.5117085777865634,0.1358878499035746,1.1575836902789869,,0.6561795925602646
Fraction Altered,IG κ richness (0/1),-0.10129847008550884,0.4182042552208002,0.1250235990408971,,-0.8095406072827692,,,,,,
Fraction Altered,IG λ richness,-0.015338369393647022,0.7479586495941315,0.04770642917079853,,-0.3213322099681384,,,,,,
Fraction Altered,IG λ richness (0/1),-0.06442067675091097,0.6086767992646369,0.12574850113076852,,-0.5119631509797611,,,,,,
Fraction Altered,TCR richness,-0.1045230534402248,0.030653610081090694,0.0482138580908642,*,-2.1615405246359014,-0.16833790765259216,0.15723716631364193,0.09075110741670657,1.9235384061670877,,-1.4144249581396895
Fraction Altered,TCR richness (0/1),-0.09753067283086188,0.4314018222776147,0.12385555598599005,,-0.7867951001707376,,,,,,
Fraction Altered,TCR α richness,-0.1083438021679302,0.023958424149045005,0.047835114802067716,*,-2.2577953038020264,-0.06491644661940983,0.6907343306373515,0.07608635094601092,0.860232526704268,,-0.3978587193490912
Fraction Altered,TCR α richness (0/1),-0.1291506605632663,0.29347739103097914,0.12280544950305627,,-1.0505237203820526,,,,,,
Fraction Altered,IG κ and λ infiltration,0.0519949632826917,0.2775324386947549,0.04782881596967123,,1.0858792039039702,-0.14379557792310504,0.5168513344917157,0.1252630695393135,1.148912529307578,,-0.6482065987962509
Fraction Altered,IG κ and λ infiltration (0/1),0.12517473673146226,0.3259957699869088,0.12731216126529987,,0.9822112832977908,,,,,,
Fraction Altered,BCR infiltration,0.061058919814659475,0.2080889297214165,0.04843930838095288,,1.258837784169336,-0.09683585547498884,0.6250022682827548,0.11578267033047425,0.9695359714831768,,-0.4887732075478848
Fraction Altered,BCR infiltration (0/1),0.12517473673146226,0.3259957699869088,0.12731216126529987,,0.9822112832977908,,,,,,
Fraction Altered,IGH infiltration,0.06986028240522851,0.14017751645838938,0.04728086493857274,,1.4751302972155849,,,,,,
Fraction Altered,IGH infiltration (0/1),0.2583230409870167,0.03904355065695268,0.12483232997051458,*,2.063727603132433,,,,,,
Fraction Altered,IG κ infiltration,0.04081628211352327,0.3946456496990771,0.0479073790601534,,0.8512227100844956,0.13983751013744974,0.5488116360940763,0.13540312064067472,1.095445115010249,,0.5995418126022559
Fraction Altered,IG κ infiltration (0/1),0.05394266486982381,0.6713580430319059,0.1270601955655873,,0.4242849098183023,,,,,,
Fraction Altered,IG λ infiltration,0.05960575698855685,0.2062727364351249,0.047097487507893436,,1.2638810164617489,,,,,,
Fraction Altered,IG λ infiltration (0/1),0.1586033624931424,0.2066459400574421,0.12542371503030186,,1.2628420759864285,,,,,,
Fraction Altered,T cell infiltration,0.05081798639365802,0.2850062469244952,0.04747888963343213,,1.0691407612947434,-0.1633149275234496,0.1939800422908946,0.09066061832194994,1.811077027627476,,-1.2988947772361636
Fraction Altered,T cell infiltration (0/1),-0.01845637359390162,0.8813443222923929,0.12358273779614964,,-0.14926526550899327,,,,,,
Fraction Altered,T cell α infiltration,0.04841215474244757,0.30811717206320355,0.0474509245276284,,1.019180732569623,-0.07875787127050878,0.5712090638488462,0.07472238390309603,1.0583005244257846,,-0.5662717464317176
Fraction Altered,T cell α infiltration (0/1),-0.01845637359390162,0.8813443222923929,0.12358273779614964,,-0.14926526550899327,,,,,,
Fraction Altered,viral load,-0.09993006657045572,0.017529817312069283,0.04192407012443141,*,-2.37540261881322,-0.002837287763287889,0.949492020615829,0.044768805567786465,,,-0.06334470143407879
Fraction Altered,viral load (0/1),0.03280458699029415,0.7808072926222013,0.11782309484250725,,0.2782671480539175,0.012617955621614664,0.9239356967884808,0.13209003144060558,,,0.09547732904226393
Fraction Altered,fungal load,0.008319845303536341,0.8555256664840367,0.04567075078165063,,0.18207270812192689,-0.04373589411610305,0.30475609104832235,0.04257197245131887,,,-1.0262874925516583
Fraction Altered,fungal load (0/1),-0.04059127436804266,0.7463417895538775,0.1254165122033981,,-0.3234667437544161,0.04430924386157964,0.709366237772733,0.1188172495304612,,,0.372707387240094
Fraction Altered,protozoa load,0.09083508218506292,0.05611349476092537,0.047439403230937184,,1.9101531699186325,,,,,,
Fraction Altered,protozoa load (0/1),-0.07262400914058817,0.5826512836828213,0.13207086644298055,,-0.5495161511822653,,,,,,
Fraction Altered,microbial load,-0.0746273456196592,0.08051902189484628,0.04261113640631743,,-1.7476824934010675,-0.00730840029471324,0.8709950087148516,0.04498087723070703,,,-0.16239474510266624
Fraction Altered,microbial load (0/1),-0.07747381832843593,0.5101069852945719,0.11753411355103127,,-0.6586711151095619,-0.004773790533853128,0.971856068230334,0.13524199844551693,,,-0.035280505223670884
Aneuploidy Score,IGH Shannon,-0.09562284078031297,0.05735215277672308,0.05018907659198638,,-1.900617338630596,,,,,,
Aneuploidy Score,IGH Shannon (0/1),-0.12066059581789484,0.3648489272395283,0.13302743205013892,,-0.906164240488088,,,,,,
Aneuploidy Score,IG κ Shannon,-0.1152602863004018,0.016522092361155285,0.04791068558147904,*,-2.3971736321738844,,,,,,
